e33d21958ac7dda14943d4562e3616d0	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
e3645050385cdc77aab933f2286b68d3	0x4d8	0x20f0ef5b	getToken(uint256)
e389c0bb970cc25d95955e89a673e93d	0xf24	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
e3fcde5b656ac3876ce44b7ffc6e7ffb	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
e40b0f9fef4ce73afe7c1dcc34df4f10	0x72b	addLiquidity(address,uint256,address,uint256)	createPool(address)
e4a06ffcd23ad7137890a76aab6e270f	0x265	0x34df1eb	flashLoan(address,address,uint256,bytes)
e4d50923efe96a504ea9d3856457c919	0x1903	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
e523381d675566131a81927afdc180f9	0x9c00x2da	0x894737ef	changeParent(address)
e53f17411670b7cc74168d569531af71	0x3d3	0x6e918b2c	swapExactETHForTokens(address,uint256,uint256,address,address,uint256)
e5e4bb8b3e8cec0b5a6a0a34d07ec60f	0x19bc	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
e5fe18e20b603b2cc378a47ecabd0494	0x190	unknown (fallback?)	mint(uint256)
e626101537a75c9de3ae0def4511ec64	0x353a0x7da	swapExactTokensForTokensSupportingFeeOnTransferTokens(uint256,uint256,address[],address,uint256)	transferFrom(address,address,uint256)
e6550b7df9d2efc72d4a7d6021606d21	0x2978	setBurnEnabled(bool)	setBool(bytes32,bool)
e6a9153b343904ca25e5881a1c66723c	0xed7	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
e6dda084e874c2ce7dcdd8e0be289c89	0x1082	0x83506c84	transferFrom(address,address,uint256)
e71fab290f08aff1e0f7ca4e0e1f8799	0x1346	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
e79d6f2dc74c73cd143a34e0cdbf4b13	0x1112	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
e7a2df0ebeef3fcad84160b0b404820d	0x2fa	0x83fad99b	swapTokensForExactTokens(uint256,uint256,address[],address,uint256)
e801c49cd0e7f45ec19db5775d0adaf7	0x68c	uniswapV2Call(address,uint256,uint256,bytes)	swapExactAmountIn(address,uint256,address,uint256,uint256)
e837d226d3b6c622386497cf46303044	0x176b0x3d3	0x6f2ce315	swapExactETHForTokens(uint256,address[],address,uint256)
e8810c6b9d2e3281d4ea43756ef2315d	0xf24	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
e8b6c0e65a0a20a51e25c7b1ee8b7e9f	0x12bb0x119a	uniswapV2Call(address,uint256,uint256,bytes)	transfer(address,uint256)
e8b7da3571506dab697802317f3a6cb6	0x13d	0x2cd0c587	swapExactAmountIn(address,uint256,address,uint256,uint256)
e97e28b20a7c38f00c0541ada8354145	0xb73	0x67811054	swapExactETHForTokens(uint256,address[],address,uint256)
